Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2004-04-14,1485.28,1485.28,1463.63,2254319166.0,0.0
2004-04-13,1469.88,1502.52,1469.88,2230939034.0,0.0
2004-04-12,1497.5,1497.5,1488.35,2272861307.0,0.0
2004-04-08,1478.44,1503.37,1478.44,2243942886.0,0.0
2004-04-07,1492.19,1492.19,1475.62,2264810675.0,0.0
2004-04-06,1485.7,1498.34,1485.7,2254955517.0,16837.0
2004-04-05,1508.37,1508.37,1487.23,2289361346.0,0.0
2004-04-02,1490.3,1490.3,1469.57,2261946190.0,0.0
2004-04-01,1457.59,1457.59,1438.91,2212297301.0,22598.0
2004-03-31,1447.95,1447.95,1432.87,2197667163.0,0.0
2004-03-30,1445.3,1445.3,1429.09,2193646544.0,0.0
2004-03-29,1445.82,1445.82,1429.48,2194426915.0,4633.0
2004-03-26,1415.39,1431.23,1415.39,2148238225.0,5487.0
2004-03-25,1425.86,1425.86,1393.96,2164131030.0,7492.0
2004-03-24,1391.87,1391.87,1368.08,2112543699.0,0.0
2004-03-23,1368.67,1393.77,1368.67,2076247375.0,0.0
2004-03-22,1369.36,1388.68,1369.36,2077300914.0,0.0
2004-03-19,1398.58,1425.92,1398.58,2117860894.0,0.0
2004-03-18,1407.09,1425.76,1407.09,2130749645.0,0.0
2004-03-17,1432.23,1432.23,1418.3,2168818589.0,0.0
2004-03-16,1394.11,1417.56,1394.11,2111097120.0,0.0
2004-03-15,1399.87,1424.65,1399.87,2119811438.0,0.0
2004-03-12,1431.4,1431.4,1414.43,2167559807.0,0.0
2004-03-11,1402.2,1429.1,1402.2,2123343802.0,18813.0
2004-03-10,1417.18,1447.71,1417.18,2146026555.0,0.0
2004-03-09,1429.36,1446.46,1429.36,2164472398.0,0.0
2004-03-08,1441.0,1481.19,1441.0,2182103379.0,0.0
2004-03-05,1494.29,1494.29,1463.32,2262791647.0,0.0
2004-03-04,1481.36,1481.36,1464.57,2243213521.0,0.0
2004-03-03,1473.28,1473.28,1456.87,2230983284.0,0.0
2004-03-02,1473.22,1494.67,1473.22,2230894800.0,0.0
2004-03-01,1490.18,1490.18,1467.57,2256569839.0,0.0
2004-02-27,1459.91,1485.4,1459.91,2210736428.0,0.0
2004-02-26,1480.88,1480.88,1461.36,2242486541.0,21264.0
2004-02-25,1461.26,1474.21,1461.26,2212774125.0,138779.0
2004-02-24,1474.04,1474.04,1452.49,2232126582.0,0.0
2004-02-23,1454.36,1489.4,1454.36,2202335536.0,29990.0
2004-02-20,1493.45,1493.45,1470.92,2261519315.0,30488.0
2004-02-19,1484.8,1524.09,1484.8,2248425500.0,20438.0
2004-02-18,1515.44,1515.44,1501.7,2294820551.0,0.0
2004-02-17,1512.17,1512.17,1497.54,2289866825.0,0.0
2004-02-13,1478.54,1510.83,1478.54,2238941856.0,55276.0
2004-02-12,1499.43,1516.21,1499.43,2270578466.0,7903.0
2004-02-11,1514.49,1514.49,1491.21,2293391854.0,69192.0
2004-02-10,1503.83,1503.83,1489.9,2277236991.0,11337.0
2004-02-09,1490.7,1503.04,1490.7,2257360883.0,0.0
2004-02-06,1498.95,1498.95,1470.31,2269857355.0,111611.0
2004-02-05,1475.41,1475.41,1461.12,2234200423.0,0.0
2004-02-04,1461.01,1482.35,1461.01,2212399556.0,171859.0
2004-02-03,1497.07,1497.07,1482.7,2264926605.0,0.0
2004-02-02,1481.57,1507.59,1481.57,2241485238.0,0.0
2004-01-30,1487.78,1505.12,1487.78,2250873887.0,0.0
2004-01-29,1474.13,1500.8,1474.13,2230219645.0,80626.0
2004-01-28,1488.61,1530.06,1488.61,2252135741.0,5314.0
2004-01-27,1519.2,1552.54,1519.2,2297191426.0,0.0
2004-01-26,1553.66,1553.66,1522.95,2349301312.0,0.0
2004-01-23,1519.74,1546.69,1519.74,2298009656.0,0.0
2004-01-22,1530.42,1556.06,1530.42,2314156622.0,0.0
2004-01-21,1554.89,1554.89,1529.4,2351154348.0,62745.0
2004-01-20,1541.34,1559.47,1541.34,2330663786.0,0.0
2004-01-16,1553.64,1553.64,1537.17,2349261347.0,0.0
2004-01-15,1545.65,1545.65,1515.06,2337183801.0,0.0
2004-01-14,1536.84,1536.84,1521.91,2323859528.0,0.0
2004-01-13,1513.21,1541.83,1513.21,2288132615.0,0.0
2004-01-12,1540.1,1540.1,1515.86,2328790560.0,0.0
2004-01-09,1541.84,1541.84,1512.86,2331421708.0,0.0
2004-01-08,1530.65,1530.65,1513.34,2314499309.0,0.0
2004-01-07,1514.45,1514.45,1491.2,2290014343.0,5384.0
2004-01-06,1504.47,1504.47,1486.59,2274915516.0,22502.0
2004-01-05,1496.58,1496.58,1474.19,2262987410.0,0.0
2004-01-02,1458.51,1479.59,1458.51,2205426780.0,16598.0
2003-12-31,1459.06,1474.24,1459.06,2206254656.0,0.0
2003-12-30,1470.38,1470.38,1460.67,2223377280.0,0.0
2003-12-29,1470.37,1470.37,1447.62,2223362206.0,0.0
2003-12-26,1442.29,1451.21,1442.29,2180889285.0,4632.0
2003-12-24,1447.57,1447.57,1439.71,2188882459.0,7492.0
2003-12-23,1448.19,1448.19,1430.04,2189820810.0,0.0
2003-12-22,1419.82,1433.71,1419.82,2146920952.0,0.0
2003-12-19,1416.21,1434.93,1416.21,2111227888.0,0.0
2003-12-18,1432.64,1432.64,1404.08,2135724760.0,0.0
2003-12-17,1390.83,1406.23,1390.83,2073405412.0,294519.0
2003-12-16,1407.38,1407.38,1384.52,2098072136.0,0.0
2003-12-15,1396.82,1442.65,1396.82,2082324460.0,0.0
2003-12-12,1404.4,1419.7,1404.4,2093622530.0,0.0
2003-12-11,1422.49,1422.49,1387.47,2120597230.0,0.0
2003-12-10,1372.87,1394.69,1372.87,2046625702.0,0.0
2003-12-09,1383.0,1425.01,1383.0,2061720496.0,0.0
2003-12-08,1419.11,1419.11,1399.41,2115555330.0,0.0
2003-12-05,1405.55,1429.19,1405.55,2095345072.0,0.0
2003-12-04,1434.28,1434.28,1411.13,2138167924.0,0.0
2003-12-03,1419.77,1452.03,1419.77,2116535785.0,18846.0
2003-12-02,1431.32,1447.84,1431.32,2133755850.0,0.0
2003-12-01,1447.08,1447.08,1427.12,2157252363.0,0.0
2003-11-28,1426.76,1426.76,1416.21,2126962400.0,8143.0
2003-11-26,1400.0,1426.28,1400.0,2087069742.0,35872.0
2003-11-25,1411.36,1424.35,1411.36,2090823090.0,125869.0
2003-11-24,1419.31,1419.31,1385.2,2102600684.0,29796.0
2003-11-21,1375.94,1375.94,1357.25,2038348673.0,0.0
2003-11-20,1394.38,1394.38,1362.09,2065655763.0,0.0
2003-11-19,1382.94,1382.94,1363.09,2048709307.0,0.0
2003-11-18,1364.7,1405.94,1364.7,2021688556.0,0.0
2003-11-17,1377.9,1402.61,1377.9,2041252532.0,0.0
2003-11-14,1407.4,1448.06,1407.4,2084954158.0,53995.0
2003-11-13,1442.27,1442.27,1429.22,2136608476.0,21280.0
2003-11-12,1443.52,1443.52,1413.84,2140553977.0,0.0
2003-11-11,1401.45,1418.46,1401.45,2078179371.0,0.0
2003-11-10,1412.14,1437.06,1412.14,2094029657.0,0.0
2003-11-07,1436.13,1453.46,1436.13,2129593879.0,0.0
2003-11-06,1443.06,1443.06,1421.56,2139868570.0,77963.0
2003-11-05,1437.85,1437.85,1414.37,2132151705.0,85640.0
2003-11-04,1425.26,1442.27,1425.26,2113481372.0,0.0
2003-11-03,1445.72,1445.72,1422.32,2143816303.0,0.0
2003-10-31,1411.76,1425.25,1411.76,2093457754.0,0.0
2003-10-30,1413.57,1437.76,1413.57,2096151235.0,80590.0
2003-10-29,1423.69,1423.69,1410.51,2111148681.0,5265.0
2003-10-28,1420.02,1420.02,1382.88,2104128391.0,0.0
2003-10-27,1369.38,1384.91,1369.38,2029086615.0,0.0
2003-10-24,1370.67,1370.67,1346.01,2030998940.0,0.0
2003-10-23,1387.01,1387.01,1369.91,2055210069.0,0.0
2003-10-22,1385.15,1404.05,1385.15,2052456188.0,47147.0
2003-10-21,1429.2,1429.2,1405.51,2117732553.0,0.0
2003-10-20,1409.31,1409.31,1388.54,2088255993.0,0.0
2003-10-17,1392.08,1426.38,1392.08,2062727285.0,0.0
2003-10-16,1427.61,1427.61,1411.08,2115363537.0,0.0
2003-10-15,1409.77,1439.97,1409.77,2088934807.0,1118556.0
2003-10-14,1421.0,1421.0,1406.39,2102183315.0,0.0
2003-10-13,1405.05,1422.28,1405.05,2078594610.0,0.0
2003-10-10,1393.97,1406.27,1393.97,2062191491.0,0.0
2003-10-09,1386.63,1418.09,1386.63,2051340061.0,0.0
2003-10-08,1376.4,1398.99,1376.4,2036205101.0,0.0
2003-10-07,1392.65,1392.65,1368.13,2058337697.0,0.0
2003-10-06,1384.11,1384.11,1370.45,2045706502.0,0.0
2003-10-03,1385.79,1385.79,1363.1,2048201688.0,0.0
2003-10-02,1325.93,1343.99,1325.93,1959719476.0,0.0
2003-10-01,1336.13,1336.13,1306.33,1974802701.0,29886.0
2003-09-30,1302.26,1325.41,1302.26,1924740692.0,0.0
2003-09-29,1335.56,1335.56,1306.11,1973950384.0,0.0
2003-09-26,1309.2,1333.98,1309.2,1934988763.0,4617.0
2003-09-25,1325.69,1357.99,1325.69,1959366873.0,0.0
2003-09-24,1339.61,1388.54,1339.61,1979941987.0,20438.0
2003-09-23,1388.67,1388.67,1364.67,2052457643.0,0.0
2003-09-22,1358.6,1374.9,1358.6,2008012452.0,0.0
2003-09-19,1383.24,1406.61,1383.24,2037450576.0,5335.0
2003-09-18,1401.64,1401.64,1368.61,2064554602.0,0.0
2003-09-17,1369.76,1388.18,1369.76,2017600043.0,0.0
2003-09-16,1383.48,1383.48,1348.75,2037805288.0,0.0
2003-09-15,1345.94,1363.48,1345.94,1982521388.0,0.0
2003-09-12,1357.63,1357.63,1330.31,1999737206.0,0.0
2003-09-11,1358.02,1358.02,1327.92,2000308399.0,0.0
2003-09-10,1332.28,1362.84,1332.28,1962398541.0,49083.0
2003-09-09,1364.94,1382.11,1364.94,2010505912.0,0.0
2003-09-08,1387.45,1387.45,1365.09,2043653916.0,0.0
2003-09-05,1355.02,1380.24,1355.02,1995894924.0,0.0
2003-09-04,1376.06,1376.06,1356.23,2026882205.0,0.0
2003-09-03,1354.72,1375.3,1354.72,1995442162.0,12531.0
2003-09-02,1361.09,1361.09,1333.29,2004823934.0,8201.0
2003-08-29,1344.74,1344.74,1327.93,1980750945.0,0.0
2003-08-28,1332.47,1332.47,1308.98,1962669408.0,20456.0
2003-08-27,1320.02,1320.02,1303.15,1944330428.0,125187.0
2003-08-26,1309.83,1309.83,1280.59,1929720340.0,0.0
2003-08-25,1295.82,1307.85,1295.82,1909074315.0,0.0
2003-08-22,1304.51,1342.64,1304.51,1921887071.0,0.0
2003-08-21,1299.02,1319.88,1299.02,1913795479.0,29695.0
2003-08-20,1307.45,1307.45,1288.75,1926216588.0,68365.0
2003-08-19,1301.31,1301.31,1281.71,1906362210.0,0.0
2003-08-18,1284.88,1284.88,1256.9,1882285831.0,0.0
2003-08-15,1257.46,1257.46,1246.32,1842117822.0,0.0
2003-08-14,1254.0,1254.0,1235.05,1837056068.0,53846.0
2003-08-13,1233.8,1249.14,1233.8,1807463886.0,0.0
2003-08-12,1241.62,1241.62,1220.12,1816773932.0,0.0
2003-08-11,1230.26,1230.26,1208.33,1800161882.0,0.0
2003-08-08,1204.29,1227.42,1204.29,1762150185.0,22064.0
2003-08-07,1225.29,1225.29,1208.74,1792887686.0,0.0
2003-08-06,1237.14,1237.14,1211.27,1810219154.0,7638.0
2003-08-05,1226.82,1263.83,1226.82,1795127791.0,85956.0
2003-08-04,1277.07,1277.07,1240.67,1868644269.0,0.0
2003-08-01,1260.09,1276.99,1260.09,1843807099.0,0.0
2003-07-31,1298.81,1298.81,1269.89,1900463642.0,0.0
2003-07-30,1261.68,1277.19,1261.68,1846129013.0,120935.0
2003-07-29,1257.13,1287.84,1257.13,1839474979.0,0.0
2003-07-28,1285.86,1285.86,1272.01,1881507848.0,0.0
2003-07-25,1278.31,1278.31,1237.75,1870460482.0,0.0
2003-07-24,1252.12,1287.45,1252.12,1832147978.0,0.0
2003-07-23,1270.44,1270.44,1246.89,1858954533.0,0.0
2003-07-22,1265.4,1265.4,1242.17,1851579256.0,0.0
2003-07-21,1232.16,1256.45,1232.16,1802937597.0,0.0
2003-07-18,1267.69,1267.69,1244.11,1854924397.0,0.0
2003-07-17,1249.59,1279.82,1249.59,1828438489.0,0.0
2003-07-16,1277.46,1306.52,1277.46,1869213690.0,0.0
2003-07-15,1285.56,1311.1,1285.56,1881065200.0,0.0
2003-07-14,1290.48,1316.42,1290.48,1888268851.0,0.0
2003-07-11,1271.76,1285.85,1271.76,1860876720.0,0.0
2003-07-10,1260.76,1286.02,1260.76,1844786985.0,0.0
2003-07-09,1285.42,1307.03,1285.42,1880862017.0,97884.0
2003-07-08,1298.93,1298.93,1272.29,1900636690.0,0.0
2003-07-07,1282.31,1282.31,1250.03,1876311205.0,0.0
2003-07-03,1228.4,1250.62,1228.4,1797437752.0,0.0
2003-07-02,1245.78,1245.78,1223.06,1822871984.0,0.0
2003-07-01,1219.23,1219.23,1180.11,1776723718.0,0.0
2003-06-30,1199.83,1218.8,1199.83,1748456373.0,0.0
2003-06-27,1199.6,1229.11,1199.6,1748131668.0,0.0
2003-06-26,1217.21,1217.21,1191.19,1773786154.0,4617.0
2003-06-25,1186.53,1212.79,1186.53,1729072256.0,6523.0
2003-06-24,1188.2,1209.84,1188.2,1731518342.0,0.0
2003-06-23,1189.78,1221.65,1189.78,1733815371.0,0.0
2003-06-20,1217.19,1235.84,1217.19,1769403757.0,0.0
2003-06-19,1222.87,1255.3,1222.87,1777653144.0,5317.0
2003-06-18,1255.39,1255.39,1225.7,1824932949.0,0.0
2003-06-17,1229.73,1247.57,1229.73,1787630898.0,0.0
2003-06-16,1242.5,1242.5,1206.13,1806186982.0,0.0
2003-06-13,1201.12,1235.42,1201.12,1746044689.0,0.0
2003-06-12,1218.02,1235.88,1218.02,1770607450.0,8248.0
2003-06-11,1230.5,1230.5,1199.47,1788750167.0,0.0
2003-06-10,1212.99,1212.99,1194.2,1763300028.0,0.0
2003-06-09,1188.04,1214.22,1188.04,1727022657.0,0.0
2003-06-06,1210.33,1265.69,1210.33,1759428586.0,0.0
2003-06-05,1231.79,1231.79,1206.26,1790620928.0,0.0
2003-06-04,1228.52,1228.52,1195.96,1785868786.0,12552.0
2003-06-03,1198.95,1198.95,1180.01,1740760287.0,0.0
2003-06-02,1180.32,1213.76,1180.32,1713713512.0,0.0
2003-05-30,1201.25,1201.25,1185.09,1744097376.0,0.0
2003-05-29,1198.43,1198.43,1172.52,1740009754.0,15376.0
2003-05-28,1181.93,1181.93,1165.34,1716048573.0,100937.0
2003-05-27,1174.16,1174.16,1123.25,1704763132.0,0.0
2003-05-23,1135.49,1135.49,1125.24,1648623535.0,0.0
2003-05-22,1137.68,1137.68,1112.59,1651806232.0,0.0
2003-05-21,1104.11,1115.56,1104.11,1603058734.0,0.0
2003-05-20,1103.2,1124.34,1103.2,1601088627.0,0.0
2003-05-19,1112.27,1152.59,1112.27,1614261934.0,0.0
2003-05-16,1146.29,1162.64,1146.29,1663629879.0,0.0
2003-05-15,1149.04,1164.5,1149.04,1667614572.0,53785.0
2003-05-14,1140.77,1165.2,1140.77,1655612610.0,0.0
2003-05-13,1165.53,1165.53,1148.51,1691553659.0,0.0
2003-05-12,1163.75,1163.75,1133.89,1688966089.0,0.0
2003-05-09,1143.97,1143.97,1126.13,1660257872.0,0.0
2003-05-08,1132.28,1132.28,1116.67,1643304108.0,55417.0
2003-05-07,1131.37,1152.68,1131.37,1641979858.0,0.0
2003-05-06,1161.0,1161.0,1134.47,1684972262.0,7624.0
2003-05-05,1152.96,1152.96,1132.99,1673305093.0,86087.0
2003-05-02,1137.45,1137.45,1109.66,1650807899.0,0.0
2003-05-01,1119.67,1119.67,1094.42,1625002801.0,0.0
2003-04-30,1116.85,1116.85,1104.39,1620897921.0,0.0
2003-04-29,1103.79,1126.58,1103.79,1602132722.0,73762.0
2003-04-28,1110.5,1110.5,1084.77,1611874413.0,0.0
2003-04-25,1081.34,1101.76,1081.34,1569543495.0,0.0
2003-04-24,1115.36,1115.36,1097.19,1618926912.0,0.0
2003-04-23,1115.67,1115.67,1096.92,1619379993.0,47127.0
2003-04-22,1103.81,1103.81,1072.13,1602170786.0,0.0
2003-04-21,1070.86,1089.71,1070.86,1554337670.0,0.0
2003-04-17,1084.81,1084.81,1051.36,1574579212.0,0.0
2003-04-16,1051.52,1078.23,1051.52,1526267981.0,0.0
2003-04-15,1058.54,1058.54,1039.99,1536453611.0,0.0
2003-04-14,1050.51,1050.51,1025.8,1524795305.0,0.0
2003-04-11,1020.56,1051.88,1020.56,1481326389.0,0.0
2003-04-10,1035.61,1035.61,1018.17,1503170535.0,0.0
2003-04-09,1023.48,1055.89,1023.48,1485564916.0,0.0
2003-04-08,1056.03,1056.03,1041.47,1531258798.0,0.0
2003-04-07,1053.22,1091.74,1053.22,1527180099.0,0.0
2003-04-04,1044.37,1067.51,1044.37,1514343064.0,0.0
2003-04-03,1078.76,1078.76,1058.01,1564206155.0,0.0
2003-04-02,1066.9,1066.9,1047.39,1547014122.0,0.0
2003-04-01,1031.51,1031.51,1015.46,1495694808.0,151521.0
2003-03-31,1032.91,1032.91,1014.96,1497875130.0,4614.0
2003-03-28,1044.38,1061.83,1044.38,1514515736.0,0.0
2003-03-27,1070.67,1070.67,1049.5,1552641102.0,0.0
2003-03-26,1074.98,1074.98,1060.05,1558883033.0,0.0
2003-03-25,1075.43,1075.43,1047.06,1559538284.0,6498.0
2003-03-24,1045.65,1068.46,1045.65,1516350611.0,0.0
2003-03-21,1099.61,1099.61,1078.64,1594677647.0,0.0
2003-03-20,1089.21,1089.21,1052.92,1579587433.0,5436.0
2003-03-19,1058.81,1083.11,1058.81,1535503140.0,0.0
2003-03-18,1082.2,1082.2,1063.22,1569429063.0,0.0
2003-03-17,1077.14,1077.14,1018.76,1562082848.0,0.0
2003-03-14,1020.17,1042.56,1020.17,1479476884.0,0.0
2003-03-13,1029.84,1029.84,981.58,1493488363.0,0.0
2003-03-12,971.39,971.39,946.79,1408724289.0,88929.0
2003-03-11,956.94,973.86,956.94,1387780068.0,0.0
2003-03-10,962.48,982.87,962.48,1395812156.0,0.0
2003-03-07,992.11,992.11,964.25,1438778868.0,0.0
2003-03-06,991.69,991.69,976.55,1438173210.0,0.0
2003-03-05,995.19,995.19,978.4,1443242176.0,12548.0
2003-03-04,982.06,994.35,982.06,1424195627.0,0.0
2003-03-03,988.4,1023.47,988.4,1433395248.0,0.0
2003-02-28,1013.34,1013.34,994.79,1469572292.0,0.0
2003-02-27,1000.98,1000.98,976.6,1451647266.0,0.0
2003-02-26,973.93,1001.99,973.93,1412409504.0,19893.0
2003-02-25,1001.72,1001.72,969.56,1452712285.0,0.0
2003-02-24,994.23,1013.2,994.23,1441845885.0,19639.0
2003-02-21,1019.25,1019.25,986.73,1478136982.0,0.0
2003-02-20,999.58,1015.22,999.58,1449615775.0,0.0
2003-02-19,994.25,1014.64,994.25,1441879251.0,561191.0
2003-02-18,1015.34,1015.34,989.82,1472463632.0,0.0
2003-02-14,982.12,982.12,952.7,1424283683.0,0.0
2003-02-13,938.52,959.73,938.52,1361052960.0,48799.0
2003-02-12,956.57,978.06,956.57,1387236455.0,0.0
2003-02-11,962.44,989.32,962.44,1395570595.0,0.0
2003-02-10,974.48,974.48,950.81,1413026009.0,0.0
2003-02-07,951.67,983.36,951.67,1379960327.0,0.0
2003-02-06,960.81,979.18,960.81,1393207743.0,16864.0
2003-02-05,967.59,999.16,967.59,1403045671.0,197038.0
2003-02-04,960.01,974.68,960.01,1389966333.0,0.0
2003-02-03,997.56,997.56,981.37,1444332596.0,0.0
2003-01-31,996.04,996.04,968.34,1442129172.0,0.0
2003-01-30,985.16,1022.21,985.16,1426384594.0,73724.0
2003-01-29,1022.98,1022.98,980.92,1481143971.0,0.0
2003-01-28,1006.51,1006.51,983.95,1457291358.0,0.0
2003-01-27,982.02,1006.26,982.02,1421834494.0,0.0
2003-01-24,992.85,1027.7,992.85,1437518408.0,0.0
2003-01-23,1039.16,1039.16,1011.12,1504571957.0,0.0
2003-01-22,1027.08,1027.08,1003.58,1487073773.0,39164.0
2003-01-21,1008.93,1028.32,1008.93,1460068555.0,0.0
